Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
376.409,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.442,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.476,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.51,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.544,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.578,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.612,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.646,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.68,0,53,47,737559,63326,12193,3367,17719,13519,16001,3328,,0
376.715,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.749,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.783,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.817,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.851,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.884,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.919,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.951,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
376.985,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.019,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.053,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.087,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.12,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.155,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.188,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.223,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.257,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.291,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.324,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.359,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.392,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.426,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.46,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.494,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.528,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.562,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.596,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.63,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.664,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.699,0,77,64,174488,23638,13805,2841,3464,9050,4821,3034,,0
377.733,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.767,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.801,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.835,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.869,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.902,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.936,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
377.97,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.004,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.038,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.072,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.107,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.141,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.175,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.208,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.242,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.276,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.311,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.344,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.378,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.412,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.446,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.48,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.514,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.548,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.582,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.615,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.649,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.684,0,69,37,1848122,549196,1312,14069,23251,15354,19023,12862,,0
378.718,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.752,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.786,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.82,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.854,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.888,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.922,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.956,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
378.99,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.024,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.058,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.092,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.126,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.16,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.194,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.228,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.262,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.296,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.329,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.363,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.396,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.43,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.464,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.498,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.532,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.566,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.6,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.634,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.668,0,54,17,211252,78558,4012,4031,8411,4414,4332,3780,,0
379.701,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.735,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.769,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.803,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.837,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.871,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.905,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.939,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
379.973,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.007,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.041,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.075,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.109,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.143,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.176,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.21,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.243,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.277,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.31,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.344,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.378,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.412,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.446,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.481,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.515,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.549,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.582,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.616,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.65,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.684,0,44,26,740680,109302,41803,15100,17233,10401,4507,6852,,0
380.718,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.753,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.787,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.821,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.855,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.889,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.923,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.958,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
380.992,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.026,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.06,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.094,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.128,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.162,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.197,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.231,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.265,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.299,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.333,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.367,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.4,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.434,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.468,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.502,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.536,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.57,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.604,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.637,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.671,0,51,26,12996,7623,6745,7373,10893,9498,2775,1079,,0
381.705,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.738,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.773,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.807,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.841,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.875,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.909,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.942,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
381.976,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.01,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.044,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.078,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.112,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.146,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.181,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.215,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.248,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.282,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.316,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.35,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.384,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.417,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.452,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.486,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.52,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.554,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.588,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.623,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.655,0,69,57,6374,20609,24057,10412,7531,9878,2088,1947,,0
382.689,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.724,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.758,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.792,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.825,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.86,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.893,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.926,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.96,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
382.994,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.028,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.062,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.096,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.13,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.164,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.198,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.231,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.265,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.299,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.333,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.367,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.401,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.435,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.469,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.503,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.537,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.571,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.604,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.638,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.671,0,70,66,1242303,173878,34580,10426,12657,14270,4573,5104,,0
383.705,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.739,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.773,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.806,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.84,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.874,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.909,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.943,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
383.978,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.012,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.046,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.08,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.114,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.148,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.181,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.215,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.25,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.284,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.317,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.351,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.385,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.419,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.452,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.486,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.52,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.554,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.588,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.622,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.657,0,81,70,225617,47349,35366,17301,9599,17419,8372,3683,,0
384.691,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.725,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.759,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.792,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.827,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.861,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.895,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.929,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.964,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
384.997,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.031,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.065,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.099,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.134,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.167,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.2,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.234,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.268,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.302,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.336,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.37,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.404,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.438,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.473,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.507,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.541,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.574,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.608,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.643,0,57,66,634486,175546,29025,31002,17555,10041,6939,7893,,0
385.677,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.711,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.745,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.779,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.813,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.847,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.881,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.915,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.948,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
385.982,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.016,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.05,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.083,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.117,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.152,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.185,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.219,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.253,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.287,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.32,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.353,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.387,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.422,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.456,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.49,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.524,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.558,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.592,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.626,0,51,77,3587,5712,7026,20496,1107,3339,4150,4024,,0
386.659,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.693,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.726,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.76,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.794,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.828,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.862,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.896,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.93,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.964,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
386.998,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.033,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.067,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.101,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.135,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.169,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.203,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.237,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.271,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.305,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.338,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.372,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.406,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.439,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.473,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.506,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.541,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.574,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.608,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.642,0,44,78,240741,310312,32849,62915,12540,12854,9607,11091,,0
387.676,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.71,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.744,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.777,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.812,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.847,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.88,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.913,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.946,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
387.98,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.014,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.047,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.081,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.114,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.149,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.182,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.215,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.248,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.281,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.316,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.349,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.383,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.418,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.451,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.485,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.518,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.553,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.586,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.619,0,41,77,20605,9430,4112,2949,1830,2150,1566,1623,,0
388.653,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.686,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.72,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.754,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.788,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.822,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.856,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.889,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.923,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.956,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
388.99,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
389.024,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
389.058,0,50,74,57284,61547,1039,14687,8212,7137,5149,7019,,0
